protocol,flow_duration,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,Label
6,19219813.0,0.2601482126803211,0.2081185701442569,5,4,807,240,571.0,54.0,161.4,204.94643202554175,60.0,60.0,60.0,0.0,571,54,116.33333333333331,160.8532802829267,25873.777777777777,100,80,20,1,2402476.625,10046680.0,61.0,3904279.8313139942,11086530.0,10046762.0,1697.0,2771632.5,4220465.904425985,19201284.0,11066370.0,1840.0,6400428.0,4680277.958356177,1,0,0,0,0,0,0,0.8,116.33333333333331,64240,64240,10046471.0,18447.0,5032459.0,5014012.0,10046598.0,18529.0,6065997.333333333,4346991.176344417,0.0,0.0,0.0,0.0,0.0,0.0,161.4,60.0,0,5,4,807,240,0
6,19189447.0,0.2605598796046597,0.2084479036837278,5,4,807,240,571.0,54.0,161.4,204.94643202554175,60.0,60.0,60.0,0.0,571,54,116.33333333333331,160.8532802829267,25873.777777777777,100,80,20,1,2398680.875,10257912.0,36.0,3913479.233239377,11297009.0,10258013.0,1465.0,2824252.25,4311669.084107068,19171964.0,11278187.0,1602.0,6390654.666666667,4724493.962257851,1,0,0,0,0,0,0,0.8,116.33333333333331,64240,64240,10257649.0,17382.0,5137515.5,5120133.5,10257811.0,17483.0,6055735.333333333,4377574.514903912,0.0,0.0,0.0,0.0,0.0,0.0,161.4,60.0,0,5,4,807,240,0
6,19204070.0,0.2603614754580669,0.2082891803664535,5,4,807,240,571.0,54.0,161.4,204.94643202554175,60.0,60.0,60.0,0.0,571,54,116.33333333333331,160.8532802829267,25873.777777777777,100,80,20,1,2400508.75,10256533.0,18.0,3915623.4775205897,11296933.0,10256612.0,1220.0,2824233.25,4310854.626411297,19185081.0,11276870.0,1317.0,6395027.0,4725733.11654527,1,0,0,0,0,0,0,0.8,116.33333333333331,64240,64240,10256290.0,18910.0,5137600.0,5118690.0,10256454.0,18989.0,6060698.0,4378514.151719584,0.0,0.0,0.0,0.0,0.0,0.0,161.4,60.0,0,5,4,807,240,0
6,2139530.0,2.8043542273303013,3.271746598552018,6,7,426,471,93.0,54.0,71.0,17.72004514666935,93.0,60.0,67.28571428571429,12.197356689220891,93,54,69.0,15.114944209673368,228.46153846153845,120,140,20,3,178294.16666666666,2111692.0,0.0,582989.0239864202,2139425.0,2111725.0,43.0,427885.0,841986.0734499117,2139354.0,2111720.0,0.0,356559.0,784993.896901753,1,0,0,0,0,0,0,1.1666666666666667,69.0,62780,64239,27119.0,176.0,13647.5,13471.5,2111664.0,26971.0,1069317.5,1042346.5,0.0,0.0,0.0,0.0,0.0,0.0,71.0,67.28571428571429,0,6,7,426,471,0
6,18657.0,107.1983705847671,107.1983705847671,2,2,147,153,93.0,54.0,73.5,19.5,93.0,60.0,76.5,16.5,93,54,75.0,18.12456896039186,328.5,40,40,20,1,6219.0,18421.0,17.0,8628.511034162653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1.0,75.0,62780,64240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.5,76.5,0,2,2,147,153,0
6,16171.999999999998,123.67054167697256,123.67054167697256,2,2,147,153,93.0,54.0,73.5,19.5,93.0,60.0,76.5,16.5,93,54,75.0,18.12456896039186,328.5,40,40,20,1,5390.666666666667,15948.0,32.0,7465.447757651394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1.0,75.0,62780,64240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.5,76.5,0,2,2,147,153,0
6,20909.0,95.65258979386869,95.65258979386869,2,2,147,153,93.0,54.0,73.5,19.5,93.0,60.0,76.5,16.5,93,54,75.0,18.12456896039186,328.5,40,40,20,1,6969.666666666667,20734.0,26.0,9732.982973146289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1.0,75.0,62780,64240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.5,76.5,0,2,2,147,153,0
6,19210357.0,0.2602762665993141,0.2082210132794513,5,4,807,240,571.0,54.0,161.4,204.94643202554175,60.0,60.0,60.0,0.0,571,54,116.33333333333331,160.8532802829267,25873.777777777777,100,80,20,1,2401294.625,10131743.0,40.0,3906525.683325144,11177961.0,10131872.0,1619.0,2794490.25,4256390.60737401,19190086.0,11156129.0,1788.0,6396695.333333333,4698291.276044964,1,0,0,0,0,0,0,0.8,116.33333333333331,64240,64240,10131516.0,20142.0,5075829.0,5055687.0,10131614.0,20271.0,6061275.666666667,4356792.295861129,0.0,0.0,0.0,0.0,0.0,0.0,161.4,60.0,0,5,4,807,240,0
6,3815.0,786.3695937090433,786.3695937090433,3,3,186,180,78.0,54.0,62.0,11.31370849898476,60.0,60.0,60.0,0.0,78,54,61.0,8.06225774829855,65.0,60,60,20,1,763.0,3586.0,0.0,1412.6103496718406,3815.0,3757.0,58.0,1907.5,1849.5,3586.0,3586.0,0.0,1793.0,1793.0,1,0,0,0,0,0,0,1.0,61.0,62780,64239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,60.0,0,3,3,186,180,0
6,3536.0,848.4162895927601,848.4162895927601,3,3,186,180,78.0,54.0,62.0,11.31370849898476,60.0,60.0,60.0,0.0,78,54,61.0,8.06225774829855,65.0,60,60,20,1,707.2,3393.0,1.0,1343.1319220389337,3536.0,3505.0,31.0,1768.0,1737.0,3394.0,3393.0,1.0,1697.0,1696.0,1,0,0,0,0,0,0,1.0,61.0,56617,64239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,60.0,0,3,3,186,180,0
6,18106.0,110.46062078868884,110.46062078868884,2,2,108,120,54.0,54.0,54.0,0.0,60.0,60.0,60.0,0.0,60,54,57.0,3.0,9.0,40,40,20,0,6035.333333333333,18009.0,12.0,8466.713346328012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1.0,57.0,63882,64239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,60.0,0,2,2,108,120,0
17,5012.0,399.0422984836393,399.0422984836393,2,2,174,703,87.0,87.0,87.0,0.0,552.0,151.0,351.5,200.5,552,87,219.25,193.88189059321655,37590.1875,16,16,8,2,1670.6666666666667,3340.0,126.0,1315.0678900937228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1.0,219.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,351.5,0,2,2,174,703,0
17,88236.0,79.33269867174397,113.33242667391995,7,10,2372,3329,1399.0,73.0,338.85714285714283,441.6958968635801,1399.0,66.0,332.9,405.69211232164713,1399,66,335.3529411764706,420.900566876824,177157.2871972318,56,80,8,7,5514.75,22136.0,0.0,8368.79561600712,66100.0,21491.0,561.0,11016.666666666666,9504.969694264622,67624.0,43883.0,0.0,7513.777777777777,14068.638382964333,1,0,0,0,0,0,0,1.4285714285714286,335.3529411764706,0,0,17184.0,561.0,10928.666666666666,7383.066044823263,21235.0,12430.0,17718.333333333332,3806.670315234679,0.0,0.0,2491.0,6.0,0.0,3450138.5041551245,338.85714285714283,332.9,0,7,10,2372,3329,0
17,1753.0,570.4506560182544,570.4506560182544,1,1,83,147,83.0,83.0,83.0,0.0,147.0,147.0,147.0,0.0,147,83,115.0,32.0,1024.0,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1.0,115.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,147.0,0,1,1,83,147,0
6,143813.0,104.30211455153568,111.2555888549714,15,16,2154,6568,571.0,54.0,143.6,153.42394424165565,4588.0,60.0,410.5,1092.796813227418,4588,54,281.35483870967744,803.4575103038642,645543.970863684,300,320,20,9,4793.766666666666,48159.0,1.0,10206.007331251314,143813.0,48323.0,34.0,10272.357142857143,13180.098788959616,126185.0,48288.0,1.0,8412.333333333334,12799.582731045915,1,0,0,0,0,0,0,1.0666666666666669,281.35483870967744,64240,64239,48058.0,16492.0,23263.4,12404.7044237257,47995.0,16543.0,22206.5,11539.830728827872,0.0,0.0,0.0,0.0,0.0,0.0,143.6,410.5,0,15,16,2154,6568,0
17,2276.0,878.7346221441126,878.7346221441126,2,2,166,342,83.0,83.0,83.0,0.0,195.0,147.0,171.0,24.0,195,83,127.0,47.15930449020638,2224.0,16,16,8,2,758.6666666666666,1852.0,35.0,786.4953203223074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1.0,127.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,171.0,0,2,2,166,342,0
17,92056.0,65.17771791083688,86.90362388111585,6,8,1944,7217,1399.0,73.0,324.0,481.4263529693128,1399.0,69.0,902.125,537.7537627715867,1399,69,654.3571428571429,588.5810548796702,346427.6581632653,48,64,8,6,7081.2307692307695,24393.0,0.0,9681.513749678152,67663.0,21856.0,48.0,13532.6,9642.21691521198,71496.0,25447.0,0.0,10213.714285714286,11861.172656002873,1,0,0,0,0,0,0,1.3333333333333333,654.3571428571429,0,0,20425.0,19912.0,20083.666666666668,241.36049570898896,23858.0,19825.0,21161.0,1580.9416497771194,0.0,0.0,0.0,0.0,0.0,0.0,324.0,902.125,0,6,8,1944,7217,0
17,4360.0,458.7155963302752,458.7155963302752,2,2,148,520,74.0,74.0,74.0,0.0,418.0,102.0,260.0,158.0,418,74,167.0,145.36505769957236,21131.0,16,16,8,2,1453.3333333333333,2313.0,81.0,980.671991827826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1.0,167.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,260.0,0,2,2,148,520,0
17,2664.0,750.7507507507507,750.7507507507507,2,2,146,190,73.0,73.0,73.0,0.0,101.0,89.0,95.0,6.0,101,73,84.0,11.789826122551595,139.0,16,16,8,2,888.0,1820.0,33.0,731.5686342829814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1.0,84.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,95.0,0,2,2,146,190,0
17,69110.0,57.87874403125452,86.81811604688178,4,6,1744,2768,1399.0,73.0,436.0,558.3627852928596,1399.0,69.0,461.3333333333333,467.8353224040366,1399,69,451.2,506.1457892741971,256183.56,32,48,8,4,7678.888888888889,28985.0,0.0,9868.23115349278,40125.0,20735.0,5496.0,13375.0,6232.110450454698,49508.0,30523.0,0.0,9901.6,11296.766025726123,1,0,0,0,0,0,0,1.5,451.2,0,0,19288.0,10818.0,15053.0,4235.0,27447.0,12042.0,19697.0,6289.423661990024,0.0,0.0,0.0,0.0,0.0,0.0,436.0,461.3333333333333,0,4,6,1744,2768,0
6,123328.0,105.40996367410484,113.51842241826674,13,14,1970,6308,571.0,54.0,151.53846153846155,155.43517836885002,4382.0,60.0,450.57142857142856,1108.712555449899,4382,54,306.5925925925926,819.3550426225839,671342.6858710563,260,280,20,8,4743.384615384615,45620.0,15.0,10466.02584217114,123328.0,46530.0,34.0,10277.333333333334,13751.846805267847,102552.0,45620.0,91.0,7888.615384615385,12994.986527583282,1,0,0,0,0,0,0,1.0769230769230769,306.5925925925926,64240,64239,45529.0,20597.0,29243.0,11523.262153863663,45507.0,19949.0,26942.25,10733.337490617723,0.0,0.0,0.0,0.0,0.0,0.0,151.53846153846155,450.57142857142856,0,13,14,1970,6308,0
17,70217.0,42.72469629861714,56.96626173148952,3,4,1672,2290,1399.0,74.0,557.3333333333334,597.3320312485808,1399.0,69.0,572.5,526.7378380181169,1399,69,566.0,558.1374638665895,311517.4285714286,24,32,8,3,11702.833333333334,22467.0,1.0,9548.223716424374,70217.0,48677.0,21540.0,35108.5,13568.5,29486.0,23760.0,1.0,9828.666666666666,10124.313321021937,1,0,0,0,0,0,0,1.3333333333333333,566.0,0,0,18953.0,16742.0,17847.5,1105.5,21174.0,14760.0,18726.666666666668,2830.3273465959533,0.0,0.0,0.0,0.0,0.0,0.0,557.3333333333334,572.5,0,3,4,1672,2290,0
6,19207291.0,0.2603178136885623,0.2082542509508498,5,4,807,240,571.0,54.0,161.4,204.94643202554175,60.0,60.0,60.0,0.0,571,54,116.33333333333331,160.8532802829267,25873.777777777777,100,80,20,1,2400911.375,10047559.0,38.0,3901507.223972581,11090066.0,10047784.0,1717.0,2772516.5,4220784.189536021,19191087.0,11072080.0,1980.0,6397029.0,4680140.549349844,1,0,0,0,0,0,0,0.8,116.33333333333331,64240,64240,10047361.0,15979.0,5031670.0,5015691.0,10047334.0,16204.0,6060122.333333333,4345758.392099767,0.0,0.0,0.0,0.0,0.0,0.0,161.4,60.0,0,5,4,807,240,0
6,1763991.0,2.267585265457704,2.267585265457704,4,4,240,240,78.0,54.0,60.0,10.392304845413264,60.0,60.0,60.0,0.0,78,54,60.0,7.3484692283495345,54.0,80,80,20,1,251998.7142857143,1760265.0,0.0,615748.248109732,1763991.0,1760360.0,46.0,587997.0,828987.0863316669,1763885.0,1760435.0,0.0,587961.6666666666,829065.0411390465,1,0,0,0,0,0,0,1.0,60.0,65535,64239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0,4,4,240,240,0
6,1763264.0,2.2685201989038517,2.2685201989038517,4,4,240,240,78.0,54.0,60.0,10.392304845413264,60.0,60.0,60.0,0.0,78,54,60.0,7.3484692283495345,54.0,80,80,20,1,251894.85714285716,1759940.0,0.0,615657.7506171587,1763264.0,1759997.0,50.0,587754.6666666666,828901.5114460556,1763195.0,1760101.0,0.0,587731.6666666666,828991.2679533416,1,0,0,0,0,0,0,1.0,60.0,65535,64239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0,4,4,240,240,0
6,2513662.0,1.5913038427600847,1.5913038427600847,4,4,240,240,78.0,54.0,60.0,10.392304845413264,60.0,60.0,60.0,0.0,78,54,60.0,7.3484692283495345,54.0,80,80,20,1,359094.5714285714,2509269.0,0.0,877806.1537944399,2513662.0,2509377.0,41.0,837887.3333333334,1181922.9234972228,2513548.0,2509432.0,0.0,837849.3333333334,1181988.6333320732,1,0,0,0,0,0,0,1.0,60.0,65535,64239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0,4,4,240,240,0
6,2512838.0,1.5918256568867553,1.5918256568867553,4,4,240,240,78.0,54.0,60.0,10.392304845413264,60.0,60.0,60.0,0.0,78,54,60.0,7.3484692283495345,54.0,80,80,20,1,358976.8571428572,2509013.0,21.0,877749.3608674775,2512838.0,2509080.0,21.0,837612.6666666666,1181906.8595464234,2512747.0,2509133.0,150.0,837582.3333333334,1181965.5858143906,1,0,0,0,0,0,0,1.0,60.0,65535,64239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0,4,4,240,240,0
6,2001414.0,1.9985869989917129,1.9985869989917129,4,4,240,240,78.0,54.0,60.0,10.392304845413264,60.0,60.0,60.0,0.0,78,54,60.0,7.3484692283495345,54.0,80,80,20,1,285916.28571428574,1997277.0,0.0,698661.209604834,2001414.0,1997421.0,38.0,667138.0,940653.4894384152,2001263.0,1997553.0,0.0,667087.6666666666,940782.278541404,1,0,0,0,0,0,0,1.0,60.0,65535,64239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0,4,4,240,240,0
6,1996845.0,2.003159984876142,2.003159984876142,4,4,240,240,78.0,54.0,60.0,10.392304845413264,60.0,60.0,60.0,0.0,78,54,60.0,7.3484692283495345,54.0,80,80,20,1,285263.5714285714,1992836.0,0.0,697114.4337136904,1996845.0,1992928.0,92.0,665615.0,938553.2603601496,1996737.0,1993370.0,0.0,665579.0,938891.0263117156,1,0,0,0,0,0,0,1.0,60.0,65535,64239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0,4,4,240,240,0
6,1976304.0,2.0239801164193363,2.0239801164193363,4,4,240,240,78.0,54.0,60.0,10.392304845413264,60.0,60.0,60.0,0.0,78,54,60.0,7.3484692283495345,54.0,80,80,20,1,282329.14285714284,1972808.0,0.0,690135.8448027106,1976304.0,1972943.0,49.0,658768.0,929263.0089703704,1976150.0,1973133.0,0.0,658716.6666666666,929433.5187171212,1,0,0,0,0,0,0,1.0,60.0,62780,64239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0,4,4,240,240,0
6,12442487.0,0.4018489229685351,0.4018489229685351,5,5,294,300,78.0,54.0,58.8,9.6,60.0,60.0,60.0,0.0,78,54,59.4,6.814690014960328,46.44,100,100,20,1,1382498.5555555555,10240120.0,10.0,3205774.7002525204,12442487.0,10240272.0,36.0,3110621.75,4212911.518982114,12442325.0,10240258.0,139.0,3110581.25,4212932.477406882,1,0,0,0,0,0,0,1.0,59.4,63360,64239,10239982.0,152.0,5120067.0,5119915.0,10239968.0,2198629.0,6219298.5,4020669.5,0.0,0.0,0.0,0.0,0.0,0.0,58.8,60.0,0,5,5,294,300,0
6,12441908.0,0.4018676235188365,0.4018676235188365,5,5,294,300,78.0,54.0,58.8,9.6,60.0,60.0,60.0,0.0,78,54,59.4,6.814690014960328,46.44,100,100,20,1,1382434.2222222222,10240221.0,0.0,3205816.386640721,12441908.0,10240267.0,73.0,3110477.0,4212975.241827502,12441847.0,10240339.0,0.0,3110461.75,4213059.299727418,1,0,0,0,0,0,0,1.0,59.4,62780,64239,10240103.0,46.0,5120074.5,5120028.5,10240175.0,2198362.0,6219268.5,4020906.5,0.0,0.0,0.0,0.0,0.0,0.0,58.8,60.0,0,5,5,294,300,0
17,1711.0,584.4535359438925,584.4535359438925,1,1,73,128,73.0,73.0,73.0,0.0,128.0,128.0,128.0,0.0,128,73,100.5,27.5,756.25,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1.0,100.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,128.0,0,1,1,73,128,0
6,41242.0,48.49425343096843,48.49425343096843,2,2,147,153,93.0,54.0,73.5,19.5,93.0,60.0,76.5,16.5,93,54,75.0,18.12456896039186,328.5,40,40,20,1,13747.333333333334,40970.0,15.0,19249.585732916148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1.0,75.0,62780,64240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.5,76.5,0,2,2,147,153,0
6,40503.0,49.37905834135744,49.37905834135744,2,2,147,153,93.0,54.0,73.5,19.5,93.0,60.0,76.5,16.5,93,54,75.0,18.12456896039186,328.5,40,40,20,1,13501.0,40291.0,30.0,18943.49230386696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1.0,75.0,62780,64240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.5,76.5,0,2,2,147,153,0
17,1919.0,521.1047420531527,521.1047420531527,1,1,73,128,73.0,73.0,73.0,0.0,128.0,128.0,128.0,0.0,128,73,100.5,27.5,756.25,8,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1.0,100.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,128.0,0,1,1,73,128,0
17,1740.0,1149.425287356322,1149.425287356322,2,2,174,350,87.0,87.0,87.0,0.0,199.0,151.0,175.0,24.0,199,87,131.0,47.15930449020638,2224.0,16,16,8,2,580.0,1372.0,46.0,571.2512582043037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1.0,131.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,175.0,0,2,2,174,350,0
17,89721.0,78.0196386576164,100.31096398836394,7,9,2441,3253,1399.0,73.0,348.7142857142857,439.0706790762619,1399.0,67.0,361.44444444444446,417.4592757546301,1399,67,355.875,427.0955506382617,182410.609375,56,72,8,7,5981.4,43369.0,0.0,11185.973209336771,46352.0,19246.0,653.0,7725.333333333333,6782.205041299048,71171.0,43620.0,0.0,8896.375,14015.114777780987,1,0,0,0,0,0,0,1.2857142857142858,355.875,0,0,14778.0,653.0,9274.0,6173.366072627369,43118.0,9523.0,23295.0,14367.021426401045,0.0,0.0,2023.0,4.0,0.0,2775034.293552812,348.7142857142857,361.44444444444446,0,7,9,2441,3253,0
17,120404899.0,4.102823091940802,58.34480206656708,494,7025,46190,9788072,1159.0,71.0,93.50202429149796,133.34117679509444,1399.0,71.0,1393.3198576512457,83.35316817505856,1399,71,1307.9215321186327,333.7196664276768,111368.81576059984,3952,56200,8,494,16015.534051609471,26930128.0,-30.0,569649.2675002959,120404899.0,26930128.0,31.0,244229.00405679512,2211951.592480396,116498668.0,26934786.0,0.0,16585.80125284738,587665.3290485092,1,0,0,0,0,0,0,14.220647773279351,1307.9215321186327,0,0,26929979.0,135.0,5271682.681818182,9082603.780407954,26929868.0,5060.0,5212142.565217392,8886339.416934041,0.0,0.0,23994.07512953368,17.72020725388601,0.0,108145782.97777931,93.50202429149796,1393.3198576512457,0,494,7025,46190,9788072,0
6,19185624.0,0.2606117997517307,0.2084894398013846,5,4,807,240,571.0,54.0,161.4,204.94643202554175,60.0,60.0,60.0,0.0,571,54,116.33333333333331,160.8532802829267,25873.777777777777,100,80,20,1,2398203.0,10094526.0,9.0,3899682.628257266,11140592.0,10094648.0,2385.0,2785148.0,4240411.529128924,19166907.0,11119447.0,2516.0,6388969.0,4687090.6836514985,1,0,0,0,0,0,0,0.8,116.33333333333331,64240,64240,10094438.0,18595.0,5056516.5,5037921.5,10094404.0,18717.0,6052659.0,4347911.666965265,0.0,0.0,0.0,0.0,0.0,0.0,161.4,60.0,0,5,4,807,240,0
6,19185492.0,0.2606135928127358,0.2084908742501886,5,4,807,240,571.0,54.0,161.4,204.94643202554175,60.0,60.0,60.0,0.0,571,54,116.33333333333331,160.8532802829267,25873.777777777777,100,80,20,1,2398186.5,10095847.0,34.0,3900117.628718364,11140407.0,10095966.0,1359.0,2785101.75,4241221.554382792,19167208.0,11120752.0,1512.0,6389069.333333333,4687985.724393888,1,0,0,0,0,0,0,0.8,116.33333333333331,64240,64240,10095706.0,18165.0,5056935.5,5038770.5,10095728.0,18284.0,6052938.333333333,4348514.154744533,0.0,0.0,0.0,0.0,0.0,0.0,161.4,60.0,0,5,4,807,240,0
6,19199773.0,0.2604197455876171,0.2083357964700936,5,4,807,240,571.0,54.0,161.4,204.94643202554175,60.0,60.0,60.0,0.0,571,54,116.33333333333331,160.8532802829267,25873.777777777777,100,80,20,1,2399971.625,10031008.0,38.0,3897796.830546904,11078693.0,10031146.0,1493.0,2769673.25,4212789.875324924,19178654.0,11056056.0,1669.0,6392884.666666667,4675430.169151379,1,0,0,0,0,0,0,0.8,116.33333333333331,64240,64240,10030857.0,20981.0,5025919.0,5004938.0,10030870.0,21119.0,6057589.0,4339073.665180238,0.0,0.0,0.0,0.0,0.0,0.0,161.4,60.0,0,5,4,807,240,0
6,19219097.0,0.2601579044010236,0.2081263235208189,5,4,807,240,571.0,54.0,161.4,204.94643202554175,60.0,60.0,60.0,0.0,571,54,116.33333333333331,160.8532802829267,25873.777777777777,100,80,20,1,2402387.125,10023581.0,42.0,3902051.5019168574,11066120.0,10023771.0,2021.0,2766530.0,4210166.428547273,19198789.0,11043818.0,2253.0,6399596.333333333,4675048.384484616,1,0,0,0,0,0,0,0.8,116.33333333333331,64240,64240,10023322.0,20118.0,5021720.0,5001602.0,10023391.0,20308.0,6065386.0,4342220.833991058,0.0,0.0,0.0,0.0,0.0,0.0,161.4,60.0,0,5,4,807,240,0
6,19203859.0,0.2603643361472295,0.2082914689177836,5,4,807,240,571.0,54.0,161.4,204.94643202554175,60.0,60.0,60.0,0.0,571,54,116.33333333333331,160.8532802829267,25873.777777777777,100,80,20,1,2400482.375,10009497.0,17.0,3898707.1624475694,11050975.0,10009698.0,1241.0,2762743.75,4204285.520054946,19183951.0,11029774.0,1459.0,6394650.333333333,4670762.562668636,1,0,0,0,0,0,0,0.8,116.33333333333331,64240,64240,10009331.0,19707.0,5014519.0,4994812.0,10009296.0,19908.0,6060585.333333333,4338141.810688791,0.0,0.0,0.0,0.0,0.0,0.0,161.4,60.0,0,5,4,807,240,0
6,19189247.0,0.2605625952909981,0.2084500762327985,5,4,807,240,571.0,54.0,161.4,204.94643202554175,60.0,60.0,60.0,0.0,571,54,116.33333333333331,160.8532802829267,25873.777777777777,100,80,20,1,2398655.875,10248681.0,37.0,3911798.5526282354,11292161.0,10248754.0,1486.0,2823040.25,4307198.747710417,19171468.0,11272963.0,1596.0,6390489.333333333,4723198.328199677,1,0,0,0,0,0,0,0.8,116.33333333333331,64240,64240,10248504.0,17706.0,5133105.0,5115399.0,10248608.0,17779.0,6054373.0,4375170.893460125,0.0,0.0,0.0,0.0,0.0,0.0,161.4,60.0,0,5,4,807,240,0
